"[11, 14]","['elu', 'sigmoid']",3066,500,Adam,MaxAbsoluteDeviation,0.4559229910373688,,15.887075399999958
"[11, 14]","['elu', 'swish']",3068,500,Adam,MaxAbsoluteDeviation,0.5779364705085754,,16.26882669999941
"[11, 14]","['elu', 'tanh']",3069,500,Adam,MaxAbsoluteDeviation,0.23036658763885498,,16.500935399999435
"[11, 17]","['elu', 'elu']",3090,500,Adam,MaxAbsoluteDeviation,0.8117986917495728,,15.795033800000965
"[11, 17]","['elu', 'sigmoid']",3096,500,Adam,MaxAbsoluteDeviation,0.607774555683136,,15.786847800000032
"[11, 17]","['elu', 'swish']",3098,500,Adam,MaxAbsoluteDeviation,0.8040456771850586,,15.973946399999477
"[11, 17]","['elu', 'tanh']",3099,500,Adam,MaxAbsoluteDeviation,0.23811893165111542,,15.880079500000647
"[11, 20]","['elu', 'elu']",30c0,500,Adam,MaxAbsoluteDeviation,0.739392876625061,,16.592737200000556
"[11, 20]","['elu', 'sigmoid']",30c6,500,Adam,MaxAbsoluteDeviation,0.5776842832565308,,15.723193100000572
"[11, 20]","['elu', 'swish']",30c8,500,Adam,MaxAbsoluteDeviation,0.6665923595428467,,16.750796399999672
"[11, 20]","['elu', 'tanh']",30c9,500,Adam,MaxAbsoluteDeviation,0.11060929298400879,,15.916873000000123
"[11, 23]","['elu', 'elu']",30f0,500,Adam,MaxAbsoluteDeviation,0.8628078699111938,,15.888981199999762
"[11, 23]","['elu', 'sigmoid']",30f6,500,Adam,MaxAbsoluteDeviation,0.6909294724464417,,15.851895400001013
"[11, 23]","['elu', 'swish']",30f8,500,Adam,MaxAbsoluteDeviation,0.8642524480819702,,15.97421850000137
"[11, 23]","['elu', 'tanh']",30f9,500,Adam,MaxAbsoluteDeviation,0.16955390572547913,,15.546688500000528
"[11, 8]","['sigmoid', 'elu']",3600,500,Adam,MaxAbsoluteDeviation,1.0106761455535889,,15.535053199999311
"[11, 8]","['sigmoid', 'sigmoid']",3606,500,Adam,MaxAbsoluteDeviation,0.9621481895446777,,15.45960980000018
"[11, 8]","['sigmoid', 'swish']",3608,500,Adam,MaxAbsoluteDeviation,1.0470868349075317,,15.064883299999565
"[11, 8]","['sigmoid', 'tanh']",3609,500,Adam,MaxAbsoluteDeviation,0.7596837282180786,,15.497574600000007
"[11, 11]","['sigmoid', 'elu']",3630,500,Adam,MaxAbsoluteDeviation,0.9870789051055908,,15.524333999999726
"[11, 11]","['sigmoid', 'sigmoid']",3636,500,Adam,MaxAbsoluteDeviation,0.9865565299987793,,15.727119199998924
"[11, 11]","['sigmoid', 'swish']",3638,500,Adam,MaxAbsoluteDeviation,0.9085464477539062,,15.864434699999038
"[11, 11]","['sigmoid', 'tanh']",3639,500,Adam,MaxAbsoluteDeviation,1.001343011856079,,16.20634709999831
"[11, 14]","['sigmoid', 'elu']",3660,500,Adam,MaxAbsoluteDeviation,1.0804718732833862,,16.293035099999543
"[11, 14]","['sigmoid', 'sigmoid']",3666,500,Adam,MaxAbsoluteDeviation,1.0078060626983643,,15.974072899998646
"[11, 14]","['sigmoid', 'swish']",3668,500,Adam,MaxAbsoluteDeviation,0.884723424911499,,16.202819599999202
"[11, 14]","['sigmoid', 'tanh']",3669,500,Adam,MaxAbsoluteDeviation,0.7622668147087097,,15.78132740000001
"[11, 17]","['sigmoid', 'elu']",3690,500,Adam,MaxAbsoluteDeviation,1.036244511604309,,15.81373640000129
"[11, 17]","['sigmoid', 'sigmoid']",3696,500,Adam,MaxAbsoluteDeviation,1.0343611240386963,,15.781392000000778
"[11, 17]","['sigmoid', 'swish']",3698,500,Adam,MaxAbsoluteDeviation,1.028892159461975,,15.872847300001013
"[11, 17]","['sigmoid', 'tanh']",3699,500,Adam,MaxAbsoluteDeviation,1.0009078979492188,,15.779944599998998
"[11, 20]","['sigmoid', 'elu']",36c0,500,Adam,MaxAbsoluteDeviation,1.0670312643051147,,15.776061900000059
"[11, 20]","['sigmoid', 'sigmoid']",36c6,500,Adam,MaxAbsoluteDeviation,0.9761202335357666,,15.581573399998888
"[11, 20]","['sigmoid', 'swish']",36c8,500,Adam,MaxAbsoluteDeviation,1.000742793083191,,15.690526400001545
"[11, 20]","['sigmoid', 'tanh']",36c9,500,Adam,MaxAbsoluteDeviation,1.0155547857284546,,15.861234900001364
"[11, 23]","['sigmoid', 'elu']",36f0,500,Adam,MaxAbsoluteDeviation,0.7963595390319824,,15.758093800001006
"[11, 23]","['sigmoid', 'sigmoid']",36f6,500,Adam,MaxAbsoluteDeviation,0.9795064926147461,,15.733870899999602
"[11, 23]","['sigmoid', 'swish']",36f8,500,Adam,MaxAbsoluteDeviation,0.8918743133544922,,15.51905540000007
"[11, 23]","['sigmoid', 'tanh']",36f9,500,Adam,MaxAbsoluteDeviation,1.0927751064300537,,15.412682700000005
"[11, 8]","['swish', 'elu']",3800,500,Adam,MaxAbsoluteDeviation,0.7539461851119995,,15.50473349999993
"[11, 8]","['swish', 'sigmoid']",3806,500,Adam,MaxAbsoluteDeviation,0.9295576810836792,,14.987090900000112
"[11, 8]","['swish', 'swish']",3808,500,Adam,MaxAbsoluteDeviation,0.7990108728408813,,14.899527400000807
"[11, 8]","['swish', 'tanh']",3809,500,Adam,MaxAbsoluteDeviation,0.24506720900535583,,16.136887700000443
"[11, 11]","['swish', 'elu']",3830,500,Adam,MaxAbsoluteDeviation,0.9141879081726074,,15.199807499999224
"[11, 11]","['swish', 'sigmoid']",3836,500,Adam,MaxAbsoluteDeviation,0.8219935297966003,,15.193325400001413
"[11, 11]","['swish', 'swish']",3838,500,Adam,MaxAbsoluteDeviation,0.80821293592453,,15.19556890000058
"[11, 11]","['swish', 'tanh']",3839,500,Adam,MaxAbsoluteDeviation,0.23685210943222046,,15.202091000001019
"[11, 14]","['swish', 'elu']",3860,500,Adam,MaxAbsoluteDeviation,0.5032939910888672,,15.089729499999521
"[11, 14]","['swish', 'sigmoid']",3866,500,Adam,MaxAbsoluteDeviation,0.6351406574249268,,15.050997599999391
"[11, 14]","['swish', 'swish']",3868,500,Adam,MaxAbsoluteDeviation,0.7032422423362732,,15.190762899999754
"[11, 14]","['swish', 'tanh']",3869,500,Adam,MaxAbsoluteDeviation,0.23896464705467224,,15.128831699999864
"[11, 17]","['swish', 'elu']",3890,500,Adam,MaxAbsoluteDeviation,0.9251652956008911,,15.096351700000014
"[11, 17]","['swish', 'sigmoid']",3896,500,Adam,MaxAbsoluteDeviation,0.754021167755127,,15.150072099999306
"[11, 17]","['swish', 'swish']",3898,500,Adam,MaxAbsoluteDeviation,0.7906700968742371,,15.272297200001049
"[11, 17]","['swish', 'tanh']",3899,500,Adam,MaxAbsoluteDeviation,0.2678934633731842,,15.048159099998884
"[11, 20]","['swish', 'elu']",38c0,500,Adam,MaxAbsoluteDeviation,0.8326714634895325,,15.050107900000512
"[11, 20]","['swish', 'sigmoid']",38c6,500,Adam,MaxAbsoluteDeviation,0.5620254874229431,,15.015279299999747
"[11, 20]","['swish', 'swish']",38c8,500,Adam,MaxAbsoluteDeviation,0.7849147915840149,,15.114574000001085
"[11, 20]","['swish', 'tanh']",38c9,500,Adam,MaxAbsoluteDeviation,0.5264208316802979,,14.985945500000525
"[11, 23]","['swish', 'elu']",38f0,500,Adam,MaxAbsoluteDeviation,0.9287384748458862,,15.054108199999973
"[11, 23]","['swish', 'sigmoid']",38f6,500,Adam,MaxAbsoluteDeviation,0.6257215738296509,,14.982116599998335
"[11, 23]","['swish', 'swish']",38f8,500,Adam,MaxAbsoluteDeviation,0.8714503049850464,,15.071054199999708
"[11, 23]","['swish', 'tanh']",38f9,500,Adam,MaxAbsoluteDeviation,0.28864020109176636,,15.042545099999188
"[11, 8]","['tanh', 'elu']",3900,500,Adam,MaxAbsoluteDeviation,0.6547526121139526,,14.96114149999994
"[11, 8]","['tanh', 'sigmoid']",3906,500,Adam,MaxAbsoluteDeviation,0.6640286445617676,,14.941408300001058
"[11, 8]","['tanh', 'swish']",3908,500,Adam,MaxAbsoluteDeviation,0.6098661422729492,,15.064201299999695
"[11, 8]","['tanh', 'tanh']",3909,500,Adam,MaxAbsoluteDeviation,0.06758342683315277,,14.99428689999877
"[11, 11]","['tanh', 'elu']",3930,500,Adam,MaxAbsoluteDeviation,0.670509934425354,,14.972462499999892
"[11, 11]","['tanh', 'sigmoid']",3936,500,Adam,MaxAbsoluteDeviation,0.5967859029769897,,14.870789499998864
"[11, 11]","['tanh', 'swish']",3938,500,Adam,MaxAbsoluteDeviation,0.7776238322257996,,15.051568599999882
"[11, 11]","['tanh', 'tanh']",3939,500,Adam,MaxAbsoluteDeviation,0.21682745218276978,,14.940003499999875
"[11, 14]","['tanh', 'elu']",3960,500,Adam,MaxAbsoluteDeviation,0.756238579750061,,14.974410000000717
"[11, 14]","['tanh', 'sigmoid']",3966,500,Adam,MaxAbsoluteDeviation,0.6259809732437134,,14.963312699999733
"[11, 14]","['tanh', 'swish']",3968,500,Adam,MaxAbsoluteDeviation,0.6409827470779419,,14.964112499999828
"[11, 14]","['tanh', 'tanh']",3969,500,Adam,MaxAbsoluteDeviation,0.12450671195983887,,14.94824890000018
"[11, 17]","['tanh', 'elu']",3990,500,Adam,MaxAbsoluteDeviation,0.8408284783363342,,14.940049400000134
"[11, 17]","['tanh', 'sigmoid']",3996,500,Adam,MaxAbsoluteDeviation,0.7579927444458008,,14.928152200000113
"[11, 17]","['tanh', 'swish']",3998,500,Adam,MaxAbsoluteDeviation,0.814833402633667,,15.043576599999142
"[11, 17]","['tanh', 'tanh']",3999,500,Adam,MaxAbsoluteDeviation,0.17825588583946228,,14.928045399999974
"[11, 20]","['tanh', 'elu']",39c0,500,Adam,MaxAbsoluteDeviation,0.8226900100708008,,14.904201100000137
"[11, 20]","['tanh', 'sigmoid']",39c6,500,Adam,MaxAbsoluteDeviation,0.5014876127243042,,14.984102500000517
"[11, 20]","['tanh', 'swish']",39c8,500,Adam,MaxAbsoluteDeviation,0.7617887258529663,,16.71044450000045
"[11, 20]","['tanh', 'tanh']",39c9,500,Adam,MaxAbsoluteDeviation,0.33710429072380066,,15.835403200000655
"[11, 23]","['tanh', 'elu']",39f0,500,Adam,MaxAbsoluteDeviation,0.8631783127784729,,16.149565400000938
"[11, 23]","['tanh', 'sigmoid']",39f6,500,Adam,MaxAbsoluteDeviation,0.5419290661811829,,16.07102979999945
"[11, 23]","['tanh', 'swish']",39f8,500,Adam,MaxAbsoluteDeviation,0.7617107033729553,,17.53049210000063
"[11, 23]","['tanh', 'tanh']",39f9,500,Adam,MaxAbsoluteDeviation,0.2503361105918884,,16.004515399999946
"[14, 8]","['elu', 'elu']",6000,500,Adam,MaxAbsoluteDeviation,0.7316056489944458,,15.678221799998937
"[14, 8]","['elu', 'sigmoid']",6006,500,Adam,MaxAbsoluteDeviation,0.4640718400478363,,15.966981499999747
"[14, 8]","['elu', 'swish']",6008,500,Adam,MaxAbsoluteDeviation,0.7392870187759399,,15.53491699999904
"[14, 8]","['elu', 'tanh']",6009,500,Adam,MaxAbsoluteDeviation,0.1230575442314148,,16.66149890000088
"[14, 11]","['elu', 'elu']",6030,500,Adam,MaxAbsoluteDeviation,0.6688122749328613,,15.62563389999923
"[14, 11]","['elu', 'sigmoid']",6036,500,Adam,MaxAbsoluteDeviation,0.48475730419158936,,16.08645340000112
"[14, 11]","['elu', 'swish']",6038,500,Adam,MaxAbsoluteDeviation,0.6340820789337158,,15.53281859999879
"[14, 11]","['elu', 'tanh']",6039,500,Adam,MaxAbsoluteDeviation,0.14706355333328247,,15.376842300000135
"[14, 14]","['elu', 'elu']",6060,500,Adam,MaxAbsoluteDeviation,0.8490349054336548,,15.411765799999557
"[14, 14]","['elu', 'sigmoid']",6066,500,Adam,MaxAbsoluteDeviation,0.3336924612522125,,15.342051899999205
"[14, 14]","['elu', 'swish']",6068,500,Adam,MaxAbsoluteDeviation,0.8020411729812622,,15.480952300000354
"[14, 14]","['elu', 'tanh']",6069,500,Adam,MaxAbsoluteDeviation,0.0983184278011322,,15.300518199999715
"[14, 17]","['elu', 'elu']",6090,500,Adam,MaxAbsoluteDeviation,0.9103895425796509,,15.307189900000594
"[14, 17]","['elu', 'sigmoid']",6096,500,Adam,MaxAbsoluteDeviation,0.4859982132911682,,15.361102299999402
"[14, 17]","['elu', 'swish']",6098,500,Adam,MaxAbsoluteDeviation,0.2849103808403015,,15.427810899998804
"[14, 17]","['elu', 'tanh']",6099,500,Adam,MaxAbsoluteDeviation,0.08083748817443848,,15.277580699999817
"[14, 20]","['elu', 'elu']",60c0,500,Adam,MaxAbsoluteDeviation,0.6526453495025635,,15.317985399999088
